03-May-2022 00:20:50.948761,BUY_BUY_SELL, BTC/USDT, 38678.83, ZEC/BTC, 0.003234, ZEC/USDT, 125.0, 0.03
03-May-2022 00:20:51.779538,BUY_SELL_SELL, ZEC/USDT, 125.1, ZEC/BTC, 0.003232, BTC/USDT, 38678.82, -0.172
03-May-2022 00:20:52.606776,BUY_BUY_SELL, BTC/USDT, 38678.83, BNT/BTC, 5.204e-05, BNT/USDT, 2.006, -0.241
03-May-2022 00:20:53.431702,BUY_SELL_SELL, BNT/USDT, 2.009, BNT/BTC, 5.183e-05, BTC/USDT, 38678.82, -0.313
03-May-2022 00:20:54.255070,BUY_BUY_SELL, BTC/USDT, 38678.83, DASH/BTC, 0.00232, DASH/USDT, 89.6, -0.051
03-May-2022 00:20:55.055652,BUY_SELL_SELL, DASH/USDT, 89.7, DASH/BTC, 0.002318, BTC/USDT, 38678.82, -0.147
03-May-2022 00:20:55.912655,BUY_BUY_SELL, BTC/USDT, 38678.83, BTG/BTC, 0.000744, BTG/USDT, 28.7, -0.168
03-May-2022 00:20:57.685236,BUY_SELL_SELL, BTG/USDT, 28.71, BTG/BTC, 0.00074, BTC/USDT, 38678.82, -0.405
03-May-2022 00:20:58.512376,BUY_BUY_SELL, BTC/USDT, 38678.83, REQ/BTC, 4.93e-06, REQ/USDT, 0.1899, -0.313
03-May-2022 00:20:59.326889,BUY_SELL_SELL, REQ/USDT, 0.1902, REQ/BTC, 4.91e-06, BTC/USDT, 38678.78, -0.251
03-May-2022 00:21:00.141358,BUY_BUY_SELL, BTC/USDT, 38678.79, TRX/BTC, 1.75e-06, TRX/USDT, 0.06767, 0.073
03-May-2022 00:21:00.970844,BUY_SELL_SELL, TRX/USDT, 0.06768, TRX/BTC, 1.74e-06, BTC/USDT, 38678.78, -0.659
03-May-2022 00:21:01.790446,BUY_BUY_SELL, BTC/USDT, 38672.46, POWR/BTC, 1.109e-05, POWR/USDT, 0.4282, -0.058
03-May-2022 00:21:02.836099,BUY_SELL_SELL, POWR/USDT, 0.4288, POWR/BTC, 1.107e-05, BTC/USDT, 38672.43, -0.262
03-May-2022 00:21:03.639234,BUY_BUY_SELL, BTC/USDT, 38670.01, XRP/BTC, 1.599e-05, XRP/USDT, 0.6179, 0.03
03-May-2022 00:21:04.487043,BUY_SELL_SELL, XRP/USDT, 0.618, XRP/BTC, 1.598e-05, BTC/USDT, 38670.0, -0.109
03-May-2022 00:21:05.300455,BUY_BUY_SELL, BTC/USDT, 38670.01, ENJ/BTC, 2.763e-05, ENJ/USDT, 1.068, 0.058
03-May-2022 00:21:06.108908,BUY_SELL_SELL, ENJ/USDT, 1.069, ENJ/BTC, 2.762e-05, BTC/USDT, 38670.0, -0.187
03-May-2022 00:21:06.922328,BUY_BUY_SELL, BTC/USDT, 38658.66, STORJ/BTC, 2.298e-05, STORJ/USDT, 0.8868, -0.078
03-May-2022 00:21:07.734263,BUY_SELL_SELL, STORJ/USDT, 0.8873, STORJ/BTC, 2.29e-05, BTC/USDT, 38657.64, -0.33
03-May-2022 00:21:08.559898,BUY_BUY_SELL, BTC/USDT, 38652.67, VEN/BTC, 0.0, VEN/USDT, 0.0, nan
03-May-2022 00:21:09.372053,BUY_SELL_SELL, VEN/USDT, 0.0, VEN/BTC, 0.0, BTC/USDT, 38659.22, -100.0
03-May-2022 00:21:10.193860,BUY_BUY_SELL, BTC/USDT, 38660.56, KMD/BTC, 1.093e-05, KMD/USDT, 0.421, -0.27
03-May-2022 00:21:11.020581,BUY_SELL_SELL, KMD/USDT, 0.4223, KMD/BTC, 1.089e-05, BTC/USDT, 38660.55, -0.405
03-May-2022 00:21:11.830396,BUY_BUY_SELL, BTC/USDT, 38660.56, NULS/BTC, 9.92e-06, NULS/USDT, 0.3832, 0.018
03-May-2022 00:21:12.638741,BUY_SELL_SELL, NULS/USDT, 0.3834, NULS/BTC, 9.9e-06, BTC/USDT, 38657.89, -0.279
03-May-2022 00:21:13.437396,BUY_BUY_SELL, BTC/USDT, 38657.9, XMR/BTC, 0.00517, XMR/USDT, 199.7, 0.019
03-May-2022 00:21:14.498832,BUY_SELL_SELL, XMR/USDT, 199.8, XMR/BTC, 0.005167, BTC/USDT, 38657.89, -0.128
03-May-2022 00:21:15.308388,BUY_BUY_SELL, BTC/USDT, 38657.9, BAT/BTC, 1.53e-05, BAT/USDT, 0.5911, 0.038
03-May-2022 00:21:16.133509,BUY_SELL_SELL, BAT/USDT, 0.5915, BAT/BTC, 1.528e-05, BTC/USDT, 38670.0, -0.205
03-May-2022 00:21:16.961417,BUY_BUY_SELL, BTC/USDT, 38670.01, GXS/BTC, 0.0, GXS/USDT, 0.0, nan
03-May-2022 00:21:17.786827,BUY_SELL_SELL, GXS/USDT, 0.0, GXS/BTC, 0.0, BTC/USDT, 38670.0, -100.0
03-May-2022 00:21:18.583584,BUY_BUY_SELL, BTC/USDT, 38670.01, BTS/BTC, 5.1e-07, BTS/USDT, 0.0194, -1.533
