combination_ID,date,arbitrage_type,pair_1,price_1,amount_1,pair_2,price_2,amount_2,pair_3,price_3,amount_3,initial_amount,OP_return,Profitable,exe_time,executed_return,tri_id
USDT_BTC_ICP,09-Apr-2023 22:23:02.278100,BUY_BUY_SELL, BTC/USDT, 28106.0, 0.000532626485447947,ICP/BTC, 0.00017837, 2.9801044597020305, ICP/USDT, 4.9946, 2.9801044597020305,15, 14.854660874958906, False,0.7863335609436035,,BBS_BTC/USDT_ICP/BTC_ICP/USDT
USDT_BTC_ICP,09-Apr-2023 22:23:03.045543,BUY_SELL_SELL, ICP/USDT, 5.0047, 2.991188283013967,ICP/BTC, 0.00017771, 2.991188283013967, BTC/USDT, 28103.0, 0.0005305525483415096,15, 14.88029802950936, False,0.7664346694946289,,BSS_ICP/USDT_ICP/BTC_BTC/USDT
USDT_BTC_AVAX,09-Apr-2023 22:23:03.819781,BUY_BUY_SELL, BTC/USDT, 28105.0, 0.0005326454367550258,AVAX/BTC, 0.00062354, 0.8525197194751191, AVAX/USDT, 17.438, 0.8525197194751191,15, 14.83650639047071, False,0.7732334136962891,,BBS_BTC/USDT_AVAX/BTC_AVAX/USDT
USDT_BTC_AVAX,09-Apr-2023 22:23:04.560239,BUY_SELL_SELL, AVAX/USDT, 17.459, 0.8574374248238731,AVAX/BTC, 0.00062077, 0.8574374248238731, BTC/USDT, 28103.0, 0.0005312068873474998,15, 14.898650140816533, False,0.7404561042785645,,BSS_AVAX/USDT_AVAX/BTC_BTC/USDT
USDT_BTC_XMR,09-Apr-2023 22:23:05.376185,BUY_BUY_SELL, BTC/USDT, 28105.0, 0.0005326454367550258,XMR/BTC, 0.0056611, 0.09390050447466318, XMR/USDT, 158.91, 0.09390050447466318,15, 14.891885707736588, False,0.8159499168395996,,BBS_BTC/USDT_XMR/BTC_XMR/USDT
USDT_BTC_XMR,09-Apr-2023 22:23:06.139929,BUY_SELL_SELL, XMR/USDT, 159.06, 0.0941154281403244,XMR/BTC, 0.0056569, 0.0941154281403244, BTC/USDT, 28099.0, 0.0005313367623161071,15, 14.900171620951653, False,0.760779619216919,,BSS_XMR/USDT_XMR/BTC_BTC/USDT
USDT_ETH_EOS,09-Apr-2023 22:23:06.911236,BUY_BUY_SELL, ETH/USDT, 1853.4, 0.00807704758821625,EOS/ETH, 0.0006445, 12.507204799130827, EOS/USDT, 1.193, 12.507204799130827,15, 14.891253134712352, False,0.770308256149292,,BBS_ETH/USDT_EOS/ETH_EOS/USDT
USDT_ETH_EOS,09-Apr-2023 22:23:07.641856,BUY_SELL_SELL, EOS/USDT, 1.1942, 12.5355886786133,EOS/ETH, 0.0006437, 12.5355886786133, ETH/USDT, 1853.0, 0.008053020115558533,15, 14.8924017815817, False,0.7276463508605957,,BSS_EOS/USDT_EOS/ETH_ETH/USDT
USDT_BTC_EOS,09-Apr-2023 22:23:08.559433,BUY_BUY_SELL, BTC/USDT, 28105.0, 0.0005326454367550258,EOS/BTC, 4.252e-05, 12.5018848984364, EOS/USDT, 1.193, 12.5018848984364,15, 14.884919186466956, False,0.9166171550750732,,BBS_BTC/USDT_EOS/BTC_EOS/USDT
USDT_BTC_EOS,09-Apr-2023 22:23:09.304560,BUY_SELL_SELL, EOS/USDT, 1.1942, 12.5355886786133,EOS/BTC, 4.247e-05, 12.5355886786133, BTC/USDT, 28099.0, 0.0005313216782783453,15, 14.89974862226734, False,0.7431044578552246,,BSS_EOS/USDT_EOS/BTC_BTC/USDT
USDT_ETH_ATOM,09-Apr-2023 22:23:10.053890,BUY_BUY_SELL, ETH/USDT, 1853.2, 0.00807791927476797,ATOM/ETH, 0.0059441, 1.3562630904961954, ATOM/USDT, 10.991, 1.3562630904961954,15, 14.876874252388395, False,0.7473254203796387,,BBS_ETH/USDT_ATOM/ETH_ATOM/USDT
USDT_ETH_ATOM,09-Apr-2023 22:23:10.794083,BUY_SELL_SELL, ATOM/USDT, 11.005, 1.360290776919582,ATOM/ETH, 0.0059295, 1.360290776919582, ETH/USDT, 1853.0, 0.008049712473421173,15, 14.886284978822934, False,0.7382240295410156,,BSS_ATOM/USDT_ATOM/ETH_ETH/USDT
USDT_BTC_NEO,09-Apr-2023 22:23:11.653708,BUY_BUY_SELL, BTC/USDT, 28098.0, 0.0005327781336749947,NEO/BTC, 0.00043225, 1.230104285500624, NEO/USDT, 12.121, 1.230104285500624,15, 14.880273856463957, False,0.8576209545135498,,BBS_BTC/USDT_NEO/BTC_NEO/USDT
USDT_BTC_NEO,09-Apr-2023 22:23:12.358842,BUY_SELL_SELL, NEO/USDT, 12.132, 1.2339268051434222,NEO/BTC, 0.00043141, 1.2339268051434222, BTC/USDT, 28094.0, 0.00053126370628091,15, 14.895471919127372, False,0.7051501274108887,,BSS_NEO/USDT_NEO/BTC_BTC/USDT
USDT_ETH_LEO,09-Apr-2023 22:23:13.139233,BUY_BUY_SELL, ETH/USDT, 1853.2, 0.00807791927476797,LEO/ETH, 0.0018255, 4.416194706227572, LEO/USDT, 3.3723, 4.416194706227572,15, 14.86294794099562, False,0.7813787460327148,,BBS_ETH/USDT_LEO/ETH_LEO/USDT
USDT_ETH_LEO,09-Apr-2023 22:23:13.855452,BUY_SELL_SELL, LEO/USDT, 3.3943, 4.410334973337655,LEO/ETH, 0.0018022, 4.410334973337655, ETH/USDT, 1853.1, 0.007932409077571223,15, 14.670148167123939, False,0.7132172584533691,,BSS_LEO/USDT_LEO/ETH_ETH/USDT
USDT_BTC_TRX,09-Apr-2023 22:23:14.724800,BUY_BUY_SELL, BTC/USDT, 28098.0, 0.0005327781336749947,TRX/BTC, 2.37e-06, 224.35129848423827, TRX/USDT, 0.06641, 224.35129848423827,15, 14.869371392873587, False,0.8663523197174072,,BBS_BTC/USDT_TRX/BTC_TRX/USDT
USDT_BTC_TRX,09-Apr-2023 22:23:15.403511,BUY_SELL_SELL, TRX/USDT, 0.066458, 225.2550483011827,TRX/BTC, 2.36e-06, 225.2550483011827, BTC/USDT, 28094.0, 0.0005305387101628096,15, 14.875144614267345, False,0.6787145137786865,,BSS_TRX/USDT_TRX/BTC_BTC/USDT
USDT_ETH_ETH2X,09-Apr-2023 22:23:16.228311,BUY_BUY_SELL, ETH/USDT, 1853.2, 0.00807791927476797,ETH2X/ETH, 0.99498, 0.008102437673338595, ETH2X/USDT, 1653.7, 0.008102437673338595,15, 13.372203178039236, False,0.8248050212860107,,BBS_ETH/USDT_ETH2X/ETH_ETH2X/USDT
USDT_ETH_ETH2X,09-Apr-2023 22:23:16.987160,BUY_SELL_SELL, ETH2X/USDT, 1846.7, 0.008106730494281691,ETH2X/ETH, 0.95201, 0.008106730494281691, ETH/USDT, 1853.1, 0.007702253120865391,15.0, 14.244499167759104, False,0.7568516731262207,,BSS_ETH2X/USDT_ETH2X/ETH_ETH/USDT
USDT_BTC_XLM,09-Apr-2023 22:23:17.753599,BUY_BUY_SELL, BTC/USDT, 28098.0, 0.0005327781336749947,XLM/BTC, 3.71e-06, 143.31875401823308, XLM/USDT, 0.10405, 143.31875401823308,15, 14.882491722885957, False,0.760439395904541,,BBS_BTC/USDT_XLM/BTC_XLM/USDT
USDT_BTC_XLM,09-Apr-2023 22:23:18.474601,BUY_SELL_SELL, XLM/USDT, 0.10417, 143.70740136315638,XLM/BTC, 3.7e-06, 143.70740136315638, BTC/USDT, 28094.0, 0.0005306539502735912,15, 14.878375694828298, False,0.720994234085083,,BSS_XLM/USDT_XLM/BTC_BTC/USDT
USDT_BTC_LEO,09-Apr-2023 22:23:19.278859,BUY_BUY_SELL, BTC/USDT, 28098.0, 0.0005327781336749947,LEO/BTC, 0.00012048, 4.413285005043532, LEO/USDT, 3.3723, 4.413285005043532,15, 14.853155180463286, False,0.8052530288696289,,BBS_BTC/USDT_LEO/BTC_LEO/USDT
USDT_BTC_LEO,09-Apr-2023 22:23:20.050864,BUY_SELL_SELL, LEO/USDT, 3.3968, 4.407089024964672,LEO/BTC, 0.00011931, 4.407089024964672, BTC/USDT, 28094.0, 0.000524758171985398,15, 14.713070971590255, False,0.7690057754516602,,BSS_LEO/USDT_LEO/BTC_BTC/USDT
USDT_BTC_ETH,09-Apr-2023 22:23:20.804867,BUY_BUY_SELL, BTC/USDT, 28098.0, 0.0005327781336749947,ETH/BTC, 0.065966, 0.00806040350191985, ETH/USDT, 1853.0, 0.00806040350191985,15, 14.906055833679368, False,0.7520036697387695,,BBS_BTC/USDT_ETH/BTC_ETH/USDT
USDT_BTC_ETH,09-Apr-2023 22:23:21.555870,BUY_SELL_SELL, ETH/USDT, 1853.2, 0.00807791927476797,ETH/BTC, 0.065965, 0.00807791927476797, BTC/USDT, 28094.0, 0.000531794225070149,15, 14.910346505202524, False,0.7510082721710205,,BSS_ETH/USDT_ETH/BTC_BTC/USDT
USDT_GBP_ETH,09-Apr-2023 22:23:22.335875,BUY_BUY_SELL, GBP/USDT, 1.2398, 12.074528149701564,ETH/GBP, 1494.3, 0.0080642301367879, ETH/USDT, 1853.0, 0.0080642301367879,15, 14.913132406581045, False,0.7790052890777588,,BBS_GBP/USDT_ETH/GBP_ETH/USDT
USDT_GBP_ETH,09-Apr-2023 22:23:23.136880,BUY_SELL_SELL, ETH/USDT, 1853.2, 0.00807791927476797,ETH/GBP, 1493.6, 0.00807791927476797, GBP/USDT, 1.2397, 12.041049868335852,15, 14.897434942732405, False,0.7970008850097656,,BSS_ETH/USDT_ETH/GBP_GBP/USDT
USDT_BTC_ADA,09-Apr-2023 22:23:23.909731,BUY_BUY_SELL, BTC/USDT, 28098.0, 0.0005327781336749947,ADA/BTC, 1.388e-05, 38.307822579801496, ADA/USDT, 0.38954, 38.307822579801496,15, 14.892584349320403, False,0.7708611488342285,,BBS_BTC/USDT_ADA/BTC_ADA/USDT
USDT_BTC_ADA,09-Apr-2023 22:23:24.597319,BUY_SELL_SELL, ADA/USDT, 0.38979, 38.40529515893173,ADA/BTC, 1.386e-05, 38.40529515893173, BTC/USDT, 28094.0, 0.0005312327961209882,15, 14.894605265874597, False,0.6885833740234375,,BSS_ADA/USDT_ADA/BTC_BTC/USDT
USDT_EUR_EOS,09-Apr-2023 22:23:25.484861,BUY_BUY_SELL, EUR/USDT, 1.0891, 13.74529427968047,EOS/EUR, 1.0977, 12.496860427367324, EOS/USDT, 1.1923, 12.496860427367324,15, 14.870206674174959, False,0.8875415325164795,,BBS_EUR/USDT_EOS/EUR_EOS/USDT
USDT_EUR_EOS,09-Apr-2023 22:23:26.152657,BUY_SELL_SELL, EOS/USDT, 1.1933, 12.545043157630102,EOS/EUR, 1.094, 12.545043157630102, EUR/USDT, 1.0885, 13.696828660018438,15, 14.879180000437211, False,0.6648011207580566,,BSS_EOS/USDT_EOS/EUR_EUR/USDT
USDT_BTC_XAUT,09-Apr-2023 22:23:26.923727,BUY_BUY_SELL, BTC/USDT, 28096.0, 0.0005328160592255125,XAUT/BTC, 0.071481, 0.007439045719940424, XAUT/USDT, 2007.3, 0.007439045719940424,15, 14.90253168068914, False,0.7700631618499756,,BBS_BTC/USDT_XAUT/BTC_XAUT/USDT
USDT_BTC_XAUT,09-Apr-2023 22:23:27.647542,BUY_SELL_SELL, XAUT/USDT, 2009.9, 0.007448131747848152,XAUT/BTC, 0.071428, 0.007448131747848152, BTC/USDT, 28092.0, 0.0005309411441763272,15, 14.88536822495698, False,0.7238442897796631,,BSS_XAUT/USDT_XAUT/BTC_BTC/USDT
USDT_BTC_AMPL,09-Apr-2023 22:23:28.444514,BUY_BUY_SELL, BTC/USDT, 28096.0, 0.0005328160592255125,AMPL/BTC, 3.822e-05, 13.91288401640663, AMPL/USDT, 1.0678, 13.91288401640663,15, 14.826789510138664, False,0.7939741611480713,,BBS_BTC/USDT_AMPL/BTC_AMPL/USDT
USDT_BTC_AMPL,09-Apr-2023 22:23:29.239511,BUY_SELL_SELL, AMPL/USDT, 1.0753, 13.971388778579968,AMPL/BTC, 3.807e-05, 13.971388778579968, BTC/USDT, 28092.0, 0.0005308269892589383,15.0, 14.882167798697571, False,0.7949988842010498,,BSS_AMPL/USDT_AMPL/BTC_BTC/USDT
USDT_XAUT_ETH,09-Apr-2023 22:23:29.985114,BUY_BUY_SELL, XAUT/USDT, 2009.9, 0.007448131747848152,ETH/XAUT, 0.92494, 0.008036451536696926, ETH/USDT, 1853.0, 0.008036451536696926,15, 14.861761608104407, False,0.7406034469604492,,BBS_XAUT/USDT_ETH/XAUT_ETH/USDT
USDT_XAUT_ETH,09-Apr-2023 22:23:30.703082,BUY_SELL_SELL, ETH/USDT, 1853.2, 0.00807791927476797,ETH/XAUT, 0.9205, 0.00807791927476797, XAUT/USDT, 2007.3, 0.007420853243039069,15, 14.866086957322818, False,0.7160017490386963,,BSS_ETH/USDT_ETH/XAUT_XAUT/USDT
USDT_EURT_ETH,09-Apr-2023 22:23:31.516013,BUY_BUY_SELL, EURT/USDT, 1.0918, 13.711302436343653,ETH/EURT, 1703.4, 0.008033274528279302, ETH/USDT, 1853.2, 0.008033274528279302,15, 14.857489827095588, False,0.8139336109161377,,BBS_EURT/USDT_ETH/EURT_ETH/USDT
USDT_EURT_ETH,09-Apr-2023 22:23:32.226567,BUY_SELL_SELL, ETH/USDT, 1853.3, 0.008077483407974963,ETH/EURT, 1700.4, 0.008077483407974963, EURT/USDT, 1.0883, 13.707482881346786,15, 14.888017912530168, False,0.7085561752319336,,BSS_ETH/USDT_ETH/EURT_EURT/USDT
USDT_BTC_ETC,09-Apr-2023 22:23:33.023781,BUY_BUY_SELL, BTC/USDT, 28096.0, 0.0005328160592255125,ETC/BTC, 0.00072878, 0.7296446487377005, ETC/USDT, 20.439, 0.7296446487377005,15, 14.883380561598761, False,0.7932100296020508,,BBS_BTC/USDT_ETC/BTC_ETC/USDT
USDT_BTC_ETC,09-Apr-2023 22:23:33.736239,BUY_SELL_SELL, ETC/USDT, 20.447, 0.7321367437765932,ETC/BTC, 0.00072755, 0.7321367437765932, BTC/USDT, 28092.0, 0.0005316007557587911,15, 14.903860973914407, False,0.7104871273040771,,BSS_ETC/USDT_ETC/BTC_BTC/USDT
USDT_EUR_ETH,09-Apr-2023 22:23:34.526847,BUY_BUY_SELL, EUR/USDT, 1.0891, 13.74529427968047,ETH/EUR, 1702.3, 0.008058393756165839, ETH/USDT, 1853.2, 0.008058393756165839,15, 14.90394767830868, False,0.789607048034668,,BBS_EUR/USDT_ETH/EUR_ETH/USDT
USDT_EUR_ETH,09-Apr-2023 22:23:35.270606,BUY_SELL_SELL, ETH/USDT, 1853.3, 0.008077483407974963,ETH/EUR, 1701.7, 0.008077483407974963, EUR/USDT, 1.0885, 13.717962608320294,15, 14.902138294558327, False,0.7427632808685303,,BSS_ETH/USDT_ETH/EUR_EUR/USDT
USDT_BTC_XTZ,09-Apr-2023 22:23:36.083186,BUY_BUY_SELL, BTC/USDT, 28096.0, 0.0005328160592255125,XTZ/BTC, 3.905e-05, 13.617168427837683, XTZ/USDT, 1.0931, 13.617168427837683,15, 14.855156954852433, False,0.8085801601409912,,BBS_BTC/USDT_XTZ/BTC_XTZ/USDT
USDT_BTC_XTZ,09-Apr-2023 22:23:36.813476,BUY_SELL_SELL, XTZ/USDT, 1.0947, 13.674979446423679,XTZ/BTC, 3.893e-05, 13.674979446423679, BTC/USDT, 28092.0, 0.0005313022159495753,15, 14.895491166754558, False,0.7292914390563965,,BSS_XTZ/USDT_XTZ/BTC_BTC/USDT
USDT_EUR_TRX,09-Apr-2023 22:23:37.685052,BUY_BUY_SELL, EUR/USDT, 1.0891, 13.74529427968047,TRX/EUR, 0.061313, 223.73401547993265, TRX/USDT, 0.066405, 223.73401547993265,15, 14.827343183349038, False,0.8685805797576904,,BBS_EUR/USDT_TRX/EUR_TRX/USDT
USDT_EUR_TRX,09-Apr-2023 22:23:38.331560,BUY_SELL_SELL, TRX/USDT, 0.06644, 225.316074653823,TRX/EUR, 0.060929, 225.316074653823, EUR/USDT, 1.0885, 13.700826546357614,15, 14.883522996318842, False,0.6495077610015869,,BSS_TRX/USDT_TRX/EUR_EUR/USDT
USDT_JPY_BTC,09-Apr-2023 22:23:39.168872,BUY_BUY_SELL, JPY/USDT, 0.0075639, 1979.1377464006662,BTC/JPY, 3718500.0, 0.0005311764073975702, BTC/USDT, 28092.0, 0.0005311764073975702,15, 14.891964021339316, False,0.8323149681091309,,BBS_JPY/USDT_BTC/JPY_BTC/USDT
USDT_JPY_BTC,09-Apr-2023 22:23:39.870803,BUY_SELL_SELL, BTC/USDT, 28096.0, 0.0005328160592255125,BTC/JPY, 3714600.0, 0.0005328160592255125, JPY/USDT, 0.00756, 1975.2401365318906,15, 14.90294980131673, False,0.6999318599700928,,BSS_BTC/USDT_BTC/JPY_JPY/USDT
USDT_XAUT_BTC,09-Apr-2023 22:23:40.630593,BUY_BUY_SELL, XAUT/USDT, 2009.9, 0.007448131747848152,BTC/XAUT, 13.999, 0.0005309833191193982, BTC/USDT, 28092.0, 0.0005309833191193982,15, 14.88655063390073, False,0.7577922344207764,,BBS_XAUT/USDT_BTC/XAUT_BTC/USDT
USDT_XAUT_BTC,09-Apr-2023 22:23:41.382598,BUY_SELL_SELL, BTC/USDT, 28096.0, 0.0005328160592255125,BTC/XAUT, 13.99, 0.0005328160592255125, XAUT/USDT, 2007.3, 0.00743918847522779,15, 14.902817660272094, False,0.7529973983764648,,BSS_BTC/USDT_BTC/XAUT_XAUT/USDT
USDT_BTC_JST,09-Apr-2023 22:23:42.177574,BUY_BUY_SELL, BTC/USDT, 28096.0, 0.0005328160592255125,JST/BTC, 9.7e-07, 548.196316605218, JST/USDT, 0.026725, 548.196316605218,15, 14.687720935881705, False,0.7909822463989258,,BBS_BTC/USDT_JST/BTC_JST/USDT
USDT_BTC_JST,09-Apr-2023 22:23:42.908494,BUY_SELL_SELL, JST/USDT, 0.027215, 551.3233061983777,JST/BTC, 9.6e-07, 551.3233061983777, BTC/USDT, 28091.0, 0.0005282118332025417,15.0, 14.808322609279614, False,0.7289202213287354,,BSS_JST/USDT_JST/BTC_BTC/USDT
USDT_BTC_ALGO,09-Apr-2023 22:23:43.731005,BUY_BUY_SELL, BTC/USDT, 28092.0, 0.0005328919265271252,ALGO/BTC, 7.69e-06, 69.15814599142665, ALGO/USDT, 0.21532, 69.15814599142665,15, 14.861349730884239, False,0.8225419521331787,,BBS_BTC/USDT_ALGO/BTC_ALGO/USDT
USDT_BTC_ALGO,09-Apr-2023 22:23:44.474008,BUY_SELL_SELL, ALGO/USDT, 0.21563, 69.42447711357418,ALGO/BTC, 7.66e-06, 69.42447711357418, BTC/USDT, 28090.0, 0.0005307279117005982,15, 14.878330745590464, False,0.7439689636230469,,BSS_ALGO/USDT_ALGO/BTC_BTC/USDT
USDT_BTC_MATIC,09-Apr-2023 22:23:45.262461,BUY_BUY_SELL, BTC/USDT, 28092.0, 0.0005328919265271252,MATIC/BTC, 3.901e-05, 13.633072101360442, MATIC/USDT, 1.0949, 13.633072101360442,15, 14.89699694249199, False,0.7794513702392578,,BBS_BTC/USDT_MATIC/BTC_MATIC/USDT
USDT_BTC_MATIC,09-Apr-2023 22:23:46.012316,BUY_SELL_SELL, MATIC/USDT, 1.0956, 13.663745892661556,MATIC/BTC, 3.897e-05, 13.663745892661556, BTC/USDT, 28090.0, 0.0005315270855445514,15, 14.900734641280557, False,0.7518305778503418,,BSS_MATIC/USDT_MATIC/BTC_BTC/USDT
USDT_BTC_CCD,09-Apr-2023 22:23:46.775319,BUY_BUY_SELL, BTC/USDT, 28092.0, 0.0005328919265271252,CCD/BTC, 3.3e-07, 1611.594371739609, CCD/USDT, 0.009015, 1611.594371739609,15, 14.509971913206108, False,0.7570047378540039,,BBS_BTC/USDT_CCD/BTC_CCD/USDT
USDT_BTC_CCD,09-Apr-2023 22:23:47.508323,BUY_SELL_SELL, CCD/USDT, 0.0090565, 1654.7157449182355,CCD/BTC, 3.2e-07, 1654.7157449182355, BTC/USDT, 28090.0, 0.0005284500202970878,15.0, 14.814472748004906, False,0.7300310134887695,,BSS_CCD/USDT_CCD/BTC_BTC/USDT
USDT_BTC_NEXO,09-Apr-2023 22:23:48.317687,BUY_BUY_SELL, BTC/USDT, 28092.0, 0.0005328919265271252,NEXO/BTC, 2.389e-05, 22.261454276855208, NEXO/USDT, 0.66306, 22.261454276855208,15, 14.73115851306599, False,0.8073685169219971,,BBS_BTC/USDT_NEXO/BTC_NEXO/USDT
USDT_BTC_NEXO,09-Apr-2023 22:23:49.104053,BUY_SELL_SELL, NEXO/USDT, 0.67217, 22.2711516431855,NEXO/BTC, 2.364e-05, 22.2711516431855, BTC/USDT, 28090.0, 0.0005254370447952154,15, 14.730007535121004, False,0.7863633632659912,,BSS_NEXO/USDT_NEXO/BTC_BTC/USDT
USDT_JPY_ETH,09-Apr-2023 22:23:49.861052,BUY_BUY_SELL, JPY/USDT, 0.0075639, 1979.1377464006662,ETH/JPY, 245660.0, 0.00804029744731688, ETH/USDT, 1853.1, 0.00804029744731688,15, 14.869676249223664, False,0.7539942264556885,,BBS_JPY/USDT_ETH/JPY_ETH/USDT
USDT_JPY_ETH,09-Apr-2023 22:23:50.581533,BUY_SELL_SELL, ETH/USDT, 1853.3, 0.008077483407974963,ETH/JPY, 245170.0, 0.008077483407974963, JPY/USDT, 0.00756, 1976.3958939189552,15, 14.911669852111245, False,0.7225265502929688,,BSS_ETH/USDT_ETH/JPY_JPY/USDT
USDT_BTC_ATOM,09-Apr-2023 22:23:51.412689,BUY_BUY_SELL, BTC/USDT, 28094.0, 0.0005328539901758383,ATOM/BTC, 0.00039191, 1.3569142971485457, ATOM/USDT, 10.97, 1.3569142971485457,15, 14.855579140040108, False,0.8261532783508301,,BBS_BTC/USDT_ATOM/BTC_ATOM/USDT
USDT_BTC_ATOM,09-Apr-2023 22:23:52.200878,BUY_SELL_SELL, ATOM/USDT, 10.994, 1.3616518100782244,ATOM/BTC, 0.00039044, 1.3616518100782244, BTC/USDT, 28090.0, 0.0005305800460614881,15, 14.874185506879465, False,0.789196252822876,,BSS_ATOM/USDT_ATOM/BTC_BTC/USDT
USDT_MIM_BTC,09-Apr-2023 22:23:52.897270,BUY_BUY_SELL, MIM/USDT, 0.99044, 15.116786789421008,BTC/MIM, 29509.0, 0.000511252608215872, BTC/USDT, 28090.0, 0.000511252608215872,15.0, 14.332363593254277, False,0.6933944225311279,,BBS_MIM/USDT_BTC/MIM_BTC/USDT
USDT_MIM_BTC,09-Apr-2023 22:23:53.683422,BUY_SELL_SELL, BTC/USDT, 28094.0, 0.0005328539901758383,BTC/MIM, 28342.0, 0.0005328539901758383, MIM/USDT, 0.94758, 15.07409783666448,15, 14.311829775549043, False,0.7871198654174805,,BSS_BTC/USDT_BTC/MIM_MIM/USDT
USDT_EUR_EURT,09-Apr-2023 22:23:54.508643,BUY_BUY_SELL, EUR/USDT, 1.0891, 13.74529427968047,EURT/EUR, 1.0015, 13.697257804414487, EURT/USDT, 1.0883, 13.697257804414487,15, 14.876912217207199, False,0.8202567100524902,,BBS_EUR/USDT_EURT/EUR_EURT/USDT
USDT_EUR_EURT,09-Apr-2023 22:23:55.247810,BUY_SELL_SELL, EURT/USDT, 1.0918, 13.711302436343653,EURT/EUR, 0.99975, 13.711302436343653, EUR/USDT, 1.0885, 13.680458861513099,15, 14.861397111815494, False,0.739133358001709,,BSS_EURT/USDT_EURT/EUR_EUR/USDT
USDT_ETH_TRX,09-Apr-2023 22:23:56.110911,BUY_BUY_SELL, ETH/USDT, 1853.2, 0.00807791927476797,TRX/ETH, 3.603e-05, 223.75141371685913, TRX/USDT, 0.066407, 223.75141371685913,15, 14.828942810434073, False,0.858144998550415,,BBS_ETH/USDT_TRX/ETH_TRX/USDT
USDT_ETH_TRX,09-Apr-2023 22:23:56.760672,BUY_SELL_SELL, TRX/USDT, 0.06644, 225.316074653823,TRX/ETH, 3.58e-05, 225.316074653823, ETH/USDT, 1853.1, 0.008052279742515928,15, 14.891836231674551, False,0.6507298946380615,,BSS_TRX/USDT_TRX/ETH_ETH/USDT
