combination_ID,date,arbitrage_type,pair_1,price_1,amount_1,pair_2,price_2,amount_2,pair_3,price_3,amount_3,initial_amount,OP_return,Profitable,exe_time,executed_return,tri_id
USDT_BTC_ALGO,10-Apr-2023 00:00:00.249522,BUY_BUY_SELL, BTC/USDT, 28438.0, 0.0005264083268865603,ALGO/BTC, 7.65e-06, 68.67392290624669, ALGO/USDT, 0.21744, 68.67392290624669,15, 14.90259288114081, False,0.7886438369750977,,BBS_BTC/USDT_ALGO/BTC_ALGO/USDT
USDT_BTC_ALGO,10-Apr-2023 00:00:00.983583,BUY_SELL_SELL, ALGO/USDT, 0.2177, 68.76435461644465,ALGO/BTC, 7.64e-06, 68.76435461644465, BTC/USDT, 28436.0, 0.0005243089499310978,15, 14.879430801640217, False,0.7310512065887451,,BSS_ALGO/USDT_ALGO/BTC_BTC/USDT
USDT_BTC_CCD,10-Apr-2023 00:00:01.843082,BUY_BUY_SELL, BTC/USDT, 28438.0, 0.0005264083268865603,CCD/BTC, 3.2e-07, 1641.7359694774598, CCD/USDT, 0.0089738, 1641.7359694774598,15, 14.703145022411036, False,0.857208251953125,,BBS_BTC/USDT_CCD/BTC_CCD/USDT
USDT_BTC_CCD,10-Apr-2023 00:00:02.546490,BUY_SELL_SELL, CCD/USDT, 0.0090039, 1662.9216765388555,CCD/BTC, 3.1e-07, 1662.9216765388555, BTC/USDT, 28436.0, 0.0005144747082875911,15.0, 14.60034359925621, False,0.7044084072113037,,BSS_CCD/USDT_CCD/BTC_BTC/USDT
USDT_BTC_NEO,10-Apr-2023 00:00:03.348723,BUY_BUY_SELL, BTC/USDT, 28438.0, 0.0005264083268865603,NEO/BTC, 0.00043122, 1.2183004272361837, NEO/USDT, 12.243, 1.2183004272361837,15, 14.885820826391292, False,0.7992379665374756,,BBS_BTC/USDT_NEO/BTC_NEO/USDT
USDT_BTC_NEO,10-Apr-2023 00:00:04.184914,BUY_SELL_SELL, NEO/USDT, 12.262, 1.2208448866416572,NEO/BTC, 0.00043041, 1.2208448866416572, BTC/USDT, 28447.0, 0.0005244129199641169,15, 14.888138385550794, False,0.8352136611938477,,BSS_NEO/USDT_NEO/BTC_BTC/USDT
USDT_ETH_EOS,10-Apr-2023 00:00:04.909020,BUY_BUY_SELL, ETH/USDT, 1867.1, 0.00801778158641744,EOS/ETH, 0.0006461, 12.3846866170014, EOS/USDT, 1.2048, 12.3846866170014,15, 14.891228295290961, False,0.7240903377532959,,BBS_ETH/USDT_EOS/ETH_EOS/USDT
USDT_ETH_EOS,10-Apr-2023 00:00:05.628029,BUY_SELL_SELL, EOS/USDT, 1.2063, 12.409848296443672,EOS/ETH, 0.000645, 12.409848296443672, ETH/USDT, 1867.0, 0.007988343446903756,15, 14.884408740938573, False,0.7170193195343018,,BSS_EOS/USDT_EOS/ETH_ETH/USDT
USDT_BTC_XLM,10-Apr-2023 00:00:06.435161,BUY_BUY_SELL, BTC/USDT, 28456.0, 0.0005260753443913411,XLM/BTC, 3.68e-06, 142.66934611482563, XLM/USDT, 0.1045, 142.66934611482563,15, 14.879128775661279, False,0.8061630725860596,,BBS_BTC/USDT_XLM/BTC_XLM/USDT
USDT_BTC_XLM,10-Apr-2023 00:00:07.241953,BUY_SELL_SELL, XLM/USDT, 0.10461, 143.1029538285059,XLM/BTC, 3.67e-06, 143.1029538285059, BTC/USDT, 28457.0, 0.0005241374648695154,15, 14.885549078116217, False,0.8077635765075684,,BSS_XLM/USDT_XLM/BTC_BTC/USDT
USDT_ETH_ETH2X,10-Apr-2023 00:00:08.057239,BUY_BUY_SELL, ETH/USDT, 1867.4, 0.008016493520402698,ETH2X/ETH, 0.99498, 0.008040825477257726, ETH2X/USDT, 1651.7, 0.008040825477257726,15, 13.254469377905012, False,0.812286376953125,,BBS_ETH/USDT_ETH2X/ETH_ETH2X/USDT
USDT_ETH_ETH2X,10-Apr-2023 00:00:08.737388,BUY_SELL_SELL, ETH2X/USDT, 1860.9, 0.008044619810873233,ETH2X/ETH, 0.95201, 0.008044619810873233, ETH/USDT, 1867.3, 0.007643241389137127,15.0, 14.243680196643886, False,0.679149866104126,,BSS_ETH2X/USDT_ETH2X/ETH_ETH/USDT
USDT_BTC_XTZ,10-Apr-2023 00:00:09.574016,BUY_BUY_SELL, BTC/USDT, 28461.0, 0.0005259829240012649,XTZ/BTC, 3.89e-05, 13.494369104196975, XTZ/USDT, 1.1035, 13.494369104196975,15, 14.861254233868399, False,0.8350727558135986,,BBS_BTC/USDT_XTZ/BTC_XTZ/USDT
USDT_BTC_XTZ,10-Apr-2023 00:00:10.403535,BUY_SELL_SELL, XTZ/USDT, 1.1051, 13.546285404035833,XTZ/BTC, 3.88e-05, 13.546285404035833, BTC/USDT, 28457.0, 0.0005245446819292372,15, 14.897114077632983, False,0.8295454978942871,,BSS_XTZ/USDT_XTZ/BTC_BTC/USDT
USDT_XAUT_ETH,10-Apr-2023 00:00:11.136806,BUY_BUY_SELL, XAUT/USDT, 2009.9, 0.007448131747848152,ETH/XAUT, 0.93247, 0.007971554564063675, ETH/USDT, 1867.3, 0.007971554564063675,15, 14.855513269801149, False,0.7322745323181152,,BBS_XAUT/USDT_ETH/XAUT_ETH/USDT
USDT_XAUT_ETH,10-Apr-2023 00:00:11.879849,BUY_SELL_SELL, ETH/USDT, 1867.4, 0.008016493520402698,ETH/XAUT, 0.92823, 0.008016493520402698, XAUT/USDT, 2007.3, 0.0074262674808825094,15, 14.87693322094671, False,0.7400479316711426,,BSS_ETH/USDT_ETH/XAUT_XAUT/USDT
USDT_BTC_TRX,10-Apr-2023 00:00:12.702213,BUY_BUY_SELL, BTC/USDT, 28461.0, 0.0005259829240012649,TRX/BTC, 2.35e-06, 223.37487580989887, TRX/USDT, 0.066719, 223.37487580989887,15, 14.873541642482321, False,0.8203608989715576,,BBS_BTC/USDT_TRX/BTC_TRX/USDT
USDT_BTC_TRX,10-Apr-2023 00:00:13.434263,BUY_SELL_SELL, TRX/USDT, 0.066761, 224.23271071433922,TRX/BTC, 2.34e-06, 224.23271071433922, BTC/USDT, 28458.0, 0.0005236551339854106,15, 14.8723734473509, False,0.7330505847930908,,BSS_TRX/USDT_TRX/BTC_BTC/USDT
USDT_ETH_LEO,10-Apr-2023 00:00:14.216874,BUY_BUY_SELL, ETH/USDT, 1867.4, 0.008016493520402698,LEO/ETH, 0.0018122, 4.414777912681764, LEO/USDT, 3.372, 4.414777912681764,15, 14.856857859319781, False,0.7836117744445801,,BBS_ETH/USDT_LEO/ETH_LEO/USDT
USDT_ETH_LEO,10-Apr-2023 00:00:14.951393,BUY_SELL_SELL, LEO/USDT, 3.4013, 4.401258342398495,LEO/ETH, 0.0017532, 4.401258342398495, ETH/USDT, 1867.3, 0.007700853553641255,15, 14.351044233032887, False,0.7305421829223633,,BSS_LEO/USDT_LEO/ETH_ETH/USDT
USDT_BTC_AMPL,10-Apr-2023 00:00:15.767241,BUY_BUY_SELL, BTC/USDT, 28460.0, 0.0005260014054813773,AMPL/BTC, 3.801e-05, 13.81082353776413, AMPL/USDT, 1.0734, 13.81082353776413,15, 14.794888909465143, False,0.8148407936096191,,BBS_BTC/USDT_AMPL/BTC_AMPL/USDT
USDT_BTC_AMPL,10-Apr-2023 00:00:16.505539,BUY_SELL_SELL, AMPL/USDT, 1.0811, 13.896634385162884,AMPL/BTC, 3.785e-05, 13.896634385162884, BTC/USDT, 28451.0, 0.0005249356362554583,15.0, 14.905073899529835, False,0.7372980117797852,,BSS_AMPL/USDT_AMPL/BTC_BTC/USDT
USDT_EUR_ETH,10-Apr-2023 00:00:17.309266,BUY_BUY_SELL, EUR/USDT, 1.0887, 13.7503444475062,ETH/EUR, 1716.3, 0.007995597365618591, ETH/USDT, 1867.3, 0.007995597365618591,15, 14.900318602897956, False,0.8037700653076172,,BBS_EUR/USDT_ETH/EUR_ETH/USDT
USDT_EUR_ETH,10-Apr-2023 00:00:18.088706,BUY_SELL_SELL, ETH/USDT, 1867.4, 0.008016493520402698,ETH/EUR, 1716.0, 0.008016493520402698, EUR/USDT, 1.0884, 13.728790275249008,15, 14.91253050490986, False,0.7774176597595215,,BSS_ETH/USDT_ETH/EUR_EUR/USDT
USDT_BTC_ETH,10-Apr-2023 00:00:18.835616,BUY_BUY_SELL, BTC/USDT, 28461.0, 0.0005259829240012649,ETH/BTC, 0.065666, 0.007993953616076238, ETH/USDT, 1867.3, 0.007993953616076238,15, 14.897255368124561, False,0.7449343204498291,,BBS_BTC/USDT_ETH/BTC_ETH/USDT
USDT_BTC_ETH,10-Apr-2023 00:00:19.599901,BUY_SELL_SELL, ETH/USDT, 1867.4, 0.008016493520402698,ETH/BTC, 0.06565, 0.008016493520402698, BTC/USDT, 28457.0, 0.0005252302340152083,15, 14.91658381583204, False,0.7632527351379395,,BSS_ETH/USDT_ETH/BTC_BTC/USDT
USDT_BTC_LTC,10-Apr-2023 00:00:20.418797,BUY_BUY_SELL, BTC/USDT, 28461.0, 0.0005259829240012649,LTC/BTC, 0.003191, 0.16450359077194057, LTC/USDT, 90.774, 0.16450359077194057,15, 14.90278365083467, False,0.8178966045379639,,BBS_BTC/USDT_LTC/BTC_LTC/USDT
USDT_BTC_LTC,10-Apr-2023 00:00:21.218057,BUY_SELL_SELL, LTC/USDT, 90.83, 0.16481338764725312,LTC/BTC, 0.0031901, 0.16481338764725312, BTC/USDT, 28457.0, 0.0005247196455576351,15, 14.902083059726355, False,0.801264762878418,,BSS_LTC/USDT_LTC/BTC_BTC/USDT
USDT_BTC_LTC,10-Apr-2023 00:00:21.905398,BUY_BUY_SELL, BTC/USDT, 28461.0, 0.0005259829240012649,LTC/BTC, 0.003191, 0.16450359077194057, LTC/USDT, 90.774, 0.16450359077194057,15, 14.90278365083467, False,0.6833417415618896,,BBS_BTC/USDT_LTC/BTC_LTC/USDT
USDT_BTC_LTC,10-Apr-2023 00:00:22.663029,BUY_SELL_SELL, LTC/USDT, 90.83, 0.16481338764725312,LTC/BTC, 0.0031901, 0.16481338764725312, BTC/USDT, 28457.0, 0.0005247196455576351,15, 14.902083059726355, False,0.7556259632110596,,BSS_LTC/USDT_LTC/BTC_BTC/USDT
USDT_BTC_SOL,10-Apr-2023 00:00:23.491446,BUY_BUY_SELL, BTC/USDT, 28461.0, 0.0005259829240012649,SOL/BTC, 0.00071709, 0.7320293940136695, SOL/USDT, 20.382, 0.7320293940136695,15, 14.89038266256904, False,0.8264188766479492,,BBS_BTC/USDT_SOL/BTC_SOL/USDT
USDT_BTC_SOL,10-Apr-2023 00:00:24.259258,BUY_SELL_SELL, SOL/USDT, 20.398, 0.7338954799490146,SOL/BTC, 0.00071559, 0.7338954799490146, BTC/USDT, 28462.0, 0.0005241179299637219,15, 14.887609633582198, False,0.7678451538085938,,BSS_SOL/USDT_SOL/BTC_BTC/USDT
USDT_TRY_BTC,10-Apr-2023 00:00:24.972802,BUY_BUY_SELL, TRY/USDT, 0.051938, 288.22827217066504,BTC/TRY, 566850.0, 0.0005074566739460593, BTC/USDT, 28462.0, 0.0005074566739460593,15, 14.414345390145035, False,0.7105140686035156,,BBS_TRY/USDT_BTC/TRY_BTC/USDT
USDT_TRY_BTC,10-Apr-2023 00:00:25.739710,BUY_SELL_SELL, BTC/USDT, 28468.0, 0.0005258535899957847,BTC/TRY, 550370.0, 0.0005258535899957847, TRY/USDT, 0.050594, 288.835212245328,15, 14.585593891887196, False,0.7659294605255127,,BSS_BTC/USDT_BTC/TRY_TRY/USDT
USDT_BTC_CHSB,10-Apr-2023 00:00:26.549329,BUY_BUY_SELL, BTC/USDT, 28468.0, 0.0005258535899957847,CHSB/BTC, 6.61e-06, 79.39514112190517, CHSB/USDT, 0.18653, 79.39514112190517,15, 14.779956522122033, False,0.8086092472076416,,BBS_BTC/USDT_CHSB/BTC_CHSB/USDT
USDT_BTC_CHSB,10-Apr-2023 00:00:27.363306,BUY_SELL_SELL, CHSB/USDT, 0.18832, 79.49235344095159,CHSB/BTC, 6.56e-06, 79.49235344095159, BTC/USDT, 28459.0, 0.0005204268988954971,15, 14.78120745743562, False,0.8129808902740479,,BSS_CHSB/USDT_CHSB/BTC_BTC/USDT
USDT_EURT_BTC,10-Apr-2023 00:00:28.045596,BUY_BUY_SELL, EURT/USDT, 1.0925, 13.702517162471397,BTC/EURT, 26139.0, 0.0005231689096042869, BTC/USDT, 28459.0, 0.0005231689096042869,15, 14.859086270431545, False,0.680678129196167,,BBS_EURT/USDT_BTC/EURT_BTC/USDT
USDT_EURT_BTC,10-Apr-2023 00:00:28.849113,BUY_SELL_SELL, BTC/USDT, 28463.0, 0.0005259459649369357,BTC/EURT, 26076.0, 0.0005259459649369357, EURT/USDT, 1.0884, 13.687137847732144,15, 14.867286671804722, False,0.802513837814331,,BSS_BTC/USDT_BTC/EURT_EURT/USDT
USDT_BTC_ICP,10-Apr-2023 00:00:29.677684,BUY_BUY_SELL, BTC/USDT, 28463.0, 0.0005259459649369357,ICP/BTC, 0.0001777, 2.95450677219325, ICP/USDT, 5.0422, 2.95450677219325,15, 14.8674196186593, False,0.8285701274871826,,BBS_BTC/USDT_ICP/BTC_ICP/USDT
USDT_BTC_ICP,10-Apr-2023 00:00:30.381164,BUY_SELL_SELL, ICP/USDT, 5.0542, 2.9618930790233864,ICP/BTC, 0.00017716, 2.9618930790233864, BTC/USDT, 28459.0, 0.0005237041926551726,15, 14.874289423536009, False,0.7004783153533936,,BSS_ICP/USDT_ICP/BTC_BTC/USDT
USDT_BTC_AVAX,10-Apr-2023 00:00:31.881559,BUY_BUY_SELL, BTC/USDT, 28466.0, 0.0005258905360781283,AVAX/BTC, 0.0006186, 0.8484299304978533, AVAX/USDT, 17.589, 0.8484299304978533,15, 14.893187979431687, False,0.7670638561248779,,BBS_BTC/USDT_AVAX/BTC_AVAX/USDT
USDT_BTC_AVAX,10-Apr-2023 00:00:32.617843,BUY_SELL_SELL, AVAX/USDT, 17.612, 0.8499886441062913,AVAX/BTC, 0.00061766, 0.8499886441062913, BTC/USDT, 28459.0, 0.0005239539779468544,15, 14.881383845872751, False,0.7362864017486572,,BSS_AVAX/USDT_AVAX/BTC_BTC/USDT
USDT_BTC_XMR,10-Apr-2023 00:00:33.426330,BUY_BUY_SELL, BTC/USDT, 28466.0, 0.0005258905360781283,XMR/BTC, 0.0056186, 0.09341094845797387, XMR/USDT, 159.71, 0.09341094845797387,15, 14.888825253066562, False,0.8074843883514404,,BBS_BTC/USDT_XMR/BTC_XMR/USDT
USDT_BTC_XMR,10-Apr-2023 00:00:34.191153,BUY_SELL_SELL, XMR/USDT, 159.86, 0.0936444388840235,XMR/BTC, 0.0056115, 0.0936444388840235, BTC/USDT, 28465.0, 0.0005244347972601025,15, 14.8981804310008, False,0.7628278732299805,,BSS_XMR/USDT_XMR/BTC_BTC/USDT
USDT_ETH_EOS,10-Apr-2023 00:00:34.959016,BUY_BUY_SELL, ETH/USDT, 1868.5, 0.008011774150388012,EOS/ETH, 0.0006454, 12.388829566295687, EOS/USDT, 1.2042, 12.388829566295687,15, 14.8887913066058, False,0.7658932209014893,,BBS_ETH/USDT_EOS/ETH_EOS/USDT
USDT_ETH_EOS,10-Apr-2023 00:00:35.682604,BUY_SELL_SELL, EOS/USDT, 1.2057, 12.41602388653894,EOS/ETH, 0.0006444, 12.41602388653894, ETH/USDT, 1868.4, 0.007984884020900722,15, 14.889119390041607, False,0.7215571403503418,,BSS_EOS/USDT_EOS/ETH_ETH/USDT
USDT_BTC_EOS,10-Apr-2023 00:00:36.526281,BUY_BUY_SELL, BTC/USDT, 28466.0, 0.0005258905360781283,EOS/BTC, 4.238e-05, 12.384114086974328, EOS/USDT, 1.2042, 12.384114086974328,15, 14.883124283167417, False,0.8416733741760254,,BBS_BTC/USDT_EOS/BTC_EOS/USDT
USDT_BTC_EOS,10-Apr-2023 00:00:37.272898,BUY_SELL_SELL, EOS/USDT, 1.2057, 12.41602388653894,EOS/BTC, 4.232e-05, 12.41602388653894, BTC/USDT, 28464.0, 0.0005243952386165714,15, 14.896533299838122, False,0.7466487884521484,,BSS_EOS/USDT_EOS/BTC_BTC/USDT
USDT_ETH_ATOM,10-Apr-2023 00:00:38.807448,BUY_SELL_SELL, ATOM/USDT, 11.061, 1.3534038513696773,ATOM/ETH, 0.0059105, 1.3534038513696773, ETH/USDT, 1868.4, 0.007983294876593437,15, 14.886156171132324, False,0.6798739433288574,,BSS_ATOM/USDT_ATOM/ETH_ETH/USDT
USDT_BTC_NEO,10-Apr-2023 00:00:39.611983,BUY_BUY_SELL, BTC/USDT, 28466.0, 0.0005258905360781283,NEO/BTC, 0.00043123, 1.2170738469168936, NEO/USDT, 12.246, 1.2170738469168936,15, 14.87447775668559, False,0.8045384883880615,,BBS_BTC/USDT_NEO/BTC_NEO/USDT
USDT_BTC_NEO,10-Apr-2023 00:00:40.332055,BUY_SELL_SELL, NEO/USDT, 12.275, 1.2195519348268837,NEO/BTC, 0.00043054, 1.2195519348268837, BTC/USDT, 28464.0, 0.0005240157582403257,15, 14.885753373467526, False,0.7180712223052979,,BSS_NEO/USDT_NEO/BTC_BTC/USDT
USDT_ETH_LEO,10-Apr-2023 00:00:41.181780,BUY_BUY_SELL, ETH/USDT, 1870.3, 0.008004063519221515,LEO/ETH, 0.0018112, 4.410366272185883, LEO/USDT, 3.372, 4.410366272185883,15, 14.842011559671176, False,0.8467209339141846,,BBS_ETH/USDT_LEO/ETH_LEO/USDT
USDT_ETH_LEO,10-Apr-2023 00:00:41.864552,BUY_SELL_SELL, LEO/USDT, 3.4013, 4.401258342398495,LEO/ETH, 0.0017541, 4.401258342398495, ETH/USDT, 1870.1, 0.0077048067638843965,15, 14.379941610881929, False,0.6848149299621582,,BSS_LEO/USDT_LEO/ETH_ETH/USDT
USDT_BTC_TRX,10-Apr-2023 00:00:42.686452,BUY_BUY_SELL, BTC/USDT, 28472.0, 0.0005257797134026412,TRX/BTC, 2.35e-06, 223.2885761599302, TRX/USDT, 0.066759, 223.2885761599302,15, 14.876709011749059, False,0.816899299621582,,BBS_BTC/USDT_TRX/BTC_TRX/USDT
USDT_BTC_TRX,10-Apr-2023 00:00:43.378407,BUY_SELL_SELL, TRX/USDT, 0.066776, 224.18234096082423,TRX/BTC, 2.34e-06, 224.18234096082423, BTC/USDT, 28471.0, 0.000523537504492632,15, 14.875825017828909, False,0.6909222602844238,,BSS_TRX/USDT_TRX/BTC_BTC/USDT
USDT_ETH_ETH2X,10-Apr-2023 00:00:44.234031,BUY_BUY_SELL, ETH/USDT, 1870.3, 0.008004063519221515,ETH2X/ETH, 0.99498, 0.008028357748078425, ETH2X/USDT, 1653.3, 0.008028357748078425,15, 13.246737297168265, False,0.8546183109283447,,BBS_ETH/USDT_ETH2X/ETH_ETH2X/USDT
USDT_ETH_ETH2X,10-Apr-2023 00:00:44.919533,BUY_SELL_SELL, ETH2X/USDT, 1858.1, 0.008061393505131048,ETH2X/ETH, 0.95201, 0.008061393505131048, ETH/USDT, 1870.1, 0.007659178176358169,15.0, 14.294782249392197, False,0.6855432987213135,,BSS_ETH2X/USDT_ETH2X/ETH_ETH/USDT
USDT_BTC_XLM,10-Apr-2023 00:00:45.704155,BUY_BUY_SELL, BTC/USDT, 28472.0, 0.0005257797134026412,XLM/BTC, 3.68e-06, 142.58917227604238, XLM/USDT, 0.10454, 142.58917227604238,15, 14.876459525597994, False,0.7815885543823242,,BBS_BTC/USDT_XLM/BTC_XLM/USDT
USDT_BTC_XLM,10-Apr-2023 00:00:46.437492,BUY_SELL_SELL, XLM/USDT, 0.10467, 143.02092290054458,XLM/BTC, 3.67e-06, 143.02092290054458, BTC/USDT, 28471.0, 0.0005238370134709086,15, 14.884335283309179, False,0.7313635349273682,,BSS_XLM/USDT_XLM/BTC_BTC/USDT
USDT_BTC_LEO,10-Apr-2023 00:00:47.306493,BUY_BUY_SELL, BTC/USDT, 28472.0, 0.0005257797134026412,LEO/BTC, 0.00011883, 4.415788554875333, LEO/USDT, 3.372, 4.415788554875333,15, 14.860258929025544, False,0.8670022487640381,,BBS_BTC/USDT_LEO/BTC_LEO/USDT
USDT_BTC_LEO,10-Apr-2023 00:00:48.040004,BUY_SELL_SELL, LEO/USDT, 3.4013, 4.401258342398495,LEO/BTC, 0.00011736, 4.401258342398495, BTC/USDT, 28471.0, 0.0005154986157057596,15, 14.647407565583164, False,0.7335147857666016,,BSS_LEO/USDT_LEO/BTC_BTC/USDT
USDT_BTC_ETH,10-Apr-2023 00:00:48.818186,BUY_BUY_SELL, BTC/USDT, 28472.0, 0.0005257797134026412,ETH/BTC, 0.065704, 0.007986243668206439, ETH/USDT, 1870.6, 0.007986243668206439,15, 14.90918927093547, False,0.7752289772033691,,BBS_BTC/USDT_ETH/BTC_ETH/USDT
USDT_BTC_ETH,10-Apr-2023 00:00:49.502006,BUY_SELL_SELL, ETH/USDT, 1870.7, 0.008002352060725932,ETH/BTC, 0.065703, 0.008002352060725932, BTC/USDT, 28471.0, 0.0005247269803709841,15, 14.909622854426004, False,0.6817848682403564,,BSS_ETH/USDT_ETH/BTC_BTC/USDT
USDT_GBP_ETH,10-Apr-2023 00:00:50.405959,BUY_BUY_SELL, GBP/USDT, 1.2415, 12.057994361659283,ETH/GBP, 1508.0, 0.007980025446244009, ETH/USDT, 1870.6, 0.007980025446244009,15, 14.897580728544554, False,0.9029510021209717,,BBS_GBP/USDT_ETH/GBP_ETH/USDT
USDT_GBP_ETH,10-Apr-2023 00:00:51.082071,BUY_SELL_SELL, ETH/USDT, 1870.7, 0.008002352060725932,ETH/GBP, 1507.2, 0.008002352060725932, GBP/USDT, 1.2407, 12.037022735874272,15, 14.90446544018241, False,0.6751222610473633,,BSS_ETH/USDT_ETH/GBP_GBP/USDT
USDT_BTC_ADA,10-Apr-2023 00:00:51.890787,BUY_BUY_SELL, BTC/USDT, 28472.0, 0.0005257797134026412,ADA/BTC, 1.379e-05, 38.05135271760957, ADA/USDT, 0.39244, 38.05135271760957,15, 14.903007114777703, False,0.8067069053649902,,BBS_BTC/USDT_ADA/BTC_ADA/USDT
USDT_BTC_ADA,10-Apr-2023 00:00:52.637321,BUY_SELL_SELL, ADA/USDT, 0.39281, 38.110027748784404,ADA/BTC, 1.378e-05, 38.110027748784404, BTC/USDT, 28471.0, 0.0005241058700134925,15, 14.891974588703837, False,0.7455339431762695,,BSS_ADA/USDT_ADA/BTC_BTC/USDT
USDT_EUR_EOS,10-Apr-2023 00:00:53.462644,BUY_BUY_SELL, EUR/USDT, 1.0893, 13.742770586615258,EOS/EUR, 1.1099, 12.357225917147513, EOS/USDT, 1.2044, 12.357225917147513,15, 14.853276808823239, False,0.8233211040496826,,BBS_EUR/USDT_EOS/EUR_EOS/USDT
USDT_EUR_EOS,10-Apr-2023 00:00:54.227016,BUY_SELL_SELL, EOS/USDT, 1.2057, 12.41602388653894,EOS/EUR, 1.106, 12.41602388653894, EUR/USDT, 1.0886, 13.704658173675044,15, 14.889053106086928, False,0.7653753757476807,,BSS_EOS/USDT_EOS/EUR_EUR/USDT
USDT_BTC_XAUT,10-Apr-2023 00:00:55.017475,BUY_BUY_SELL, BTC/USDT, 28472.0, 0.0005257797134026412,XAUT/BTC, 0.07053, 0.007439786671995406, XAUT/USDT, 2007.3, 0.007439786671995406,15, 14.904016019122984, False,0.7864570617675781,,BBS_BTC/USDT_XAUT/BTC_XAUT/USDT
USDT_BTC_XAUT,10-Apr-2023 00:00:55.708298,BUY_SELL_SELL, XAUT/USDT, 2009.9, 0.007448131747848152,XAUT/BTC, 0.070464, 0.007448131747848152, BTC/USDT, 28471.0, 0.0005238832891694115,15, 14.88565016369043, False,0.6908197402954102,,BSS_XAUT/USDT_XAUT/BTC_BTC/USDT
USDT_BTC_AMPL,10-Apr-2023 00:00:56.520978,BUY_BUY_SELL, BTC/USDT, 28472.0, 0.0005257797134026412,AMPL/BTC, 3.8e-05, 13.826111875204196, AMPL/USDT, 1.0735, 13.826111875204196,15, 14.81264643583564, False,0.8116834163665771,,BBS_BTC/USDT_AMPL/BTC_AMPL/USDT
USDT_BTC_AMPL,10-Apr-2023 00:00:57.321399,BUY_SELL_SELL, AMPL/USDT, 1.0813, 13.887592842907043,AMPL/BTC, 3.785e-05, 13.887592842907043, BTC/USDT, 28460.0, 0.0005245940983258235,15.0, 14.903905971316231, False,0.8014202117919922,,BSS_AMPL/USDT_AMPL/BTC_BTC/USDT
USDT_XAUT_ETH,10-Apr-2023 00:00:58.073456,BUY_BUY_SELL, XAUT/USDT, 2009.9, 0.007448131747848152,ETH/XAUT, 0.9343, 0.0079559407945547, ETH/USDT, 1870.9, 0.0079559407945547,15, 14.855000093267323, False,0.7490546703338623,,BBS_XAUT/USDT_ETH/XAUT_ETH/USDT
USDT_XAUT_ETH,10-Apr-2023 00:00:58.818453,BUY_SELL_SELL, ETH/USDT, 1871.5, 0.007998931338498532,ETH/XAUT, 0.92909, 0.007998931338498532, XAUT/USDT, 2007.3, 0.00741686366305103,15, 14.858094689980648, False,0.7439987659454346,,BSS_ETH/USDT_ETH/XAUT_XAUT/USDT
USDT_EURT_ETH,10-Apr-2023 00:00:59.573422,BUY_BUY_SELL, EURT/USDT, 1.0923, 13.705026091733039,ETH/EURT, 1721.0, 0.007947481719668548, ETH/USDT, 1870.9, 0.007947481719668548,15, 14.839205662229231, False,0.7539329528808594,,BBS_EURT/USDT_ETH/EURT_ETH/USDT
USDT_EURT_ETH,10-Apr-2023 00:01:00.321168,BUY_SELL_SELL, ETH/USDT, 1871.5, 0.007998931338498532,ETH/EURT, 1712.5, 0.007998931338498532, EURT/USDT, 1.0884, 13.670773577344379,15, 14.849511421658459, False,0.7477748394012451,,BSS_ETH/USDT_ETH/EURT_EURT/USDT
USDT_BTC_ETC,10-Apr-2023 00:01:01.119646,BUY_BUY_SELL, BTC/USDT, 28475.0, 0.0005257243195785777,ETC/BTC, 0.00072388, 0.7248064194886177, ETC/USDT, 20.585, 0.7248064194886177,15, 14.89029986488285, False,0.7954835891723633,,BBS_BTC/USDT_ETC/BTC_ETC/USDT
USDT_BTC_ETC,10-Apr-2023 00:01:01.860432,BUY_SELL_SELL, ETC/USDT, 20.614, 0.7262054914136025,ETC/BTC, 0.00072277, 0.7262054914136025, BTC/USDT, 28474.0, 0.0005238297839429514,15, 14.885698209455615, False,0.7397935390472412,,BSS_ETC/USDT_ETC/BTC_BTC/USDT
USDT_EUR_ETH,10-Apr-2023 00:01:02.670367,BUY_BUY_SELL, EUR/USDT, 1.0892, 13.7440323172971,ETH/EUR, 1719.3, 0.007977981883709944, ETH/USDT, 1871.4, 0.007977981883709944,15, 14.90013530658044, False,0.8079264163970947,,BBS_EUR/USDT_ETH/EUR_ETH/USDT
USDT_EUR_ETH,10-Apr-2023 00:01:03.427316,BUY_SELL_SELL, ETH/USDT, 1871.5, 0.007998931338498532,ETH/EUR, 1718.1, 0.007998931338498532, EUR/USDT, 1.0886, 13.715499960808978,15, 14.900831870821982, False,0.7559514045715332,,BSS_ETH/USDT_ETH/EUR_EUR/USDT
USDT_BTC_XTZ,10-Apr-2023 00:01:04.221998,BUY_BUY_SELL, BTC/USDT, 28474.0, 0.0005257427828896538,XTZ/BTC, 3.889e-05, 13.491676454715208, XTZ/USDT, 1.1041, 13.491676454715208,15, 14.86636765370376, False,0.7946896553039551,,BBS_BTC/USDT_XTZ/BTC_XTZ/USDT
USDT_BTC_XTZ,10-Apr-2023 00:01:04.943605,BUY_SELL_SELL, XTZ/USDT, 1.1064, 13.530368763557483,XTZ/BTC, 3.88e-05, 13.530368763557483, BTC/USDT, 28469.0, 0.0005239283514099784,15, 14.886839261078093, False,0.7195742130279541,,BSS_XTZ/USDT_XTZ/BTC_BTC/USDT
